rx_shoulder,ry_shoulder,rx_elbow,ry_elbow,rx_wrist,ry_wrist,rx_forearm,ry_forearm,vx_shoulder,vy_shoulder,vx_elbow,vy_elbow,vx_wrist,vy_wrist,vx_forearm,vy_forearm,ax_shoulder,ay_shoulder,ax_elbow,ay_elbow,ax_wrist,ay_wrist,ax_forearm,ay_forearm,r_wrist,theta_wrist,distance_elbow_shoulder,x_vector_elbow_to_shoulder,y_vector_elbow_to_shoulder,angle_upperarm_vertical,angle_forearm_horizontal,angle_forearm_vertical,angle_upperarm_horizontal,angular_velocity,angular_acceleration,time,force_bicep,fx_bicep,fy_bicep,sum_moment,moment_weight,moment_forearm,px_weight,py_weight,px_forearm,py_forearm,rx_bicep,ry_bicep,angle_bicep_movement,work_i,distance_bicep,potential_energy,kinetic_energy,mechanical_energy,work_i_from_energy,curve_fit_0,curve_fit_post_b,curve_fit_post_d,curve_fit_post_c,curve_fit_theta
1.9896041950835013,1.3986442383036117,1.866263245688253,1.0583449206172912,1.8407524990391408,0.7554925704893004,1.853507872363697,0.9069187455532958,-0.0007793657916733499,-0.007014292125061744,-0.028057168500246973,-0.021042876375185232,-0.005455560541715043,-0.015587315833470585,-0.016756364520981008,-0.018315096104327706,0.02076232545249287,0.01972420917986929,0.0036334069541838696,0.05294392990388629,0.3597072884646989,0.13339794103235855,0.18167034770944274,0.09317093546812373,0.30293720266901536,2.872143010301958,0.36196217401200426,0.12334094939524819,0.3402993176863205,0.34772139619120335,-1.4867597827456,3.219864406493161,1.3853832275563578,-0.17462843332174638,-1.255386579740436,0.33366666666666667,97.91846553519655,33.366349772328675,92.05820221815162,-0.14401002185564538,-0.7910997837021858,-0.3955498918510929,0,-9.81,0,-9.81,1.8696207523277246,1.0184673874201133,1.3013466835070613,,0.4006603932386199,16.30825501037787,0.000444473026493716,16.308699483404364,-0.010857396923262524,2.0941719006982225,2.0496476996165467,2.567288882266437,2.5752740102436658,3.0333926803795945
1.9896041950835013,1.398410194756372,1.8650930279520552,1.0574087464283328,1.8407524990391408,0.7552585269420606,1.852922763495598,0.9063336366851967,0.0007793657916733499,-0.007014292125061743,-0.027277802708573624,-0.020263510583511883,0.007793657916735891,-0.010131755291755942,-0.009742072395919265,-0.015197632937633909,0.01816703477092993,0.03296019165585248,0.015052685953059197,0.08382788901449295,0.45599257275070937,0.1843954029250806,0.2355226293518803,0.13411164596978614,0.3025205117598679,2.8663403966618772,0.3630220633821797,0.12451116713144596,0.34100144832803925,0.3500929526899163,-1.4904122051297715,3.2164333493517936,1.3759281915321058,-0.22483374962930938,-1.5216847948015462,0.3670333333333334,95.2775198266351,32.678771875401566,89.49806507981225,-0.17407819177069975,-0.8065974391099792,-0.4032987195549896,0,-9.81,0,-9.81,1.8683049311998672,1.0175207167451796,1.2955440698669807,,0.4016634844634544,16.300219125183396,0.0002446347952447559,16.30046375997864,-0.007636728657014185,2.076231638270028,2.0228264335893678,2.540467616239258,2.54917270194472,2.992101542446208
1.9898382386307407,1.3979421076618932,1.8641568537630968,1.0567066157866143,1.8409865425863803,0.7550244833948213,1.8525716981747387,0.9058655495907177,0.0015587315833466996,-0.006234926333387596,-0.02727780270857203,-0.01870477900016478,0.028057168500246973,-0.009352389500082589,0.00038968289583747183,-0.014028584250123885,0.01297645340780406,0.041005592768701846,0.03425783699662598,0.11990242948822809,0.5548731477182802,0.21722583004686083,0.2945654923574518,0.1685641297675451,0.3021010174316616,2.858199422228929,0.36364470492173034,0.12568138486764396,0.34123549187527885,0.35289503167196,-1.4941430876365684,3.211094453900889,1.3640563345923606,-0.2831830942426519,-1.808152918498274,0.40040000000000003,92.69252589034502,32.03600894803611,86.9804488756734,-0.2062764010352929,-0.8286704838840981,-0.41433524194204907,0,-9.81,0,-9.81,1.867219981592105,1.016803186908251,1.2874030954340325,,0.402204733834213,16.29333122358814,0.0005358124612173192,16.293867036049356,-0.006339801645862132,2.0567246222503823,1.9937760560750029,2.511417238724893,2.5208164918012104,2.947243247570963
1.9900722821779804,1.3979421076618932,1.8632206795741386,1.0564725722393749,1.841688673228099,0.7557266140365398,1.852454676401119,0.9060995931379574,0.0023380973750200497,-0.004676194750041694,-0.025719071125226124,-0.01246985266677639,0.05377623962547231,-0.003117463166694196,0.014028584250123486,-0.007793657916735493,-0.007785872044702089,0.0542415752446744,0.04308182531394898,0.1533816792803977,0.6667301760936682,0.276009163984273,0.35490600070380995,0.21469542163233465,0.3016661088807956,2.847293759771597,0.36427019189721443,0.12685160260384176,0.34146953542251823,0.3556875096384301,-1.499322951160559,3.202981269410027,1.3479708086110378,-0.35193635104985527,-2.091873105130267,0.4337666666666667,90.46676643579893,31.50368753753714,84.8042068584255,-0.2379569491829779,-0.8584139860772609,-0.42920699303863047,0,-9.81,0,-9.81,1.8660771811031922,1.0165479198152934,1.2764974329767003,,0.4027176008858099,16.302515092381817,0.00157957240231891,16.304094664784138,-0.0012434876934841713,2.03568878087931,1.9625826339593377,2.480223816609228,2.490289390105306,2.898950696393249
1.99030632572522,1.3979421076618932,1.8622845053851804,1.0564725722393749,1.843326978058776,0.7564287446782586,1.852805741721978,0.9064506584588167,0.0031174631666933995,-0.0007793657916749447,-0.02416033954187943,-0.0038968289583675465,0.08105404233404673,0.007793657916735493,0.028446851396083647,0.0019484144791841716,-0.03633406954188377,0.05969168567596082,0.041524650905020256,0.18426563839100837,0.765610751061244,0.35555482337420463,0.4035677009831296,0.26991023088260513,0.30116093612867384,2.833440556672451,0.3646793524520519,0.12802182034003953,0.34146953542251834,0.3586955557210254,-1.507697674238695,3.1921361123934764,1.3257428824337563,-0.43217144764906135,-2.35569876954815,0.4671333333333334,88.77567464868163,31.16497655823172,83.12559560961617,-0.26707119211464625,-0.8960610850830234,-0.4480305425415117,0,-9.81,0,-9.81,1.8648067769974983,1.0165236541878715,1.2626442298775546,0.01562394466291772,0.40297784052412655,16.31284694477471,0.003721759277873047,16.31656870405258,0.00684440324221885,2.0131650149506504,1.9293385832772538,2.4469797659271437,2.457681838799691,2.8473669641446806
1.9905403692724593,1.3979421076618932,1.8615823747434617,1.0562385286921352,1.8463695441728905,0.7568968317727377,1.8539759594581762,0.9065676802324364,0.0023380973750200497,0.002338097375020847,-0.021042876375186027,0.0038968289583675465,0.1106699424176412,0.02260160795853233,0.04481353302122719,0.013249218458449737,-0.06488226703909199,0.07266813908377816,0.04411994158657787,0.22059970793290007,0.8460647621897137,0.4619617413183089,0.44509235188814716,0.34128072462560316,0.30045448462475777,2.8167937987586233,0.3652280112938801,0.12895799452899756,0.341703578969758,0.36087071968466095,-1.5200190581813144,3.1776645184432843,1.296774740577309,-0.5219188641778278,-2.61675689101768,0.5005000000000001,87.39737014897524,30.85905032747191,81.76808253740298,-0.2952777827042035,-0.940587543223856,-0.470293771611928,0,-9.81,0,-9.81,1.863612592796476,1.0162645494591578,1.2459974719637268,0.018825572489542225,0.4033386461802672,16.318586862770758,0.007471231684319778,16.326058094455078,0.017114766142816745,1.9891971182870734,1.8941423954137608,2.411783578063651,2.423090443527301,2.7926448767634025
1.9905403692724593,1.3979421076618932,1.8608802441017434,1.0560044851448955,1.8515185022121607,0.7561947011310189,1.8561993731569522,0.9060995931379573,0.0007793657916733498,0.004676194750041694,-0.016366681625145135,0.013249218458450136,0.1434033056679299,0.03507146062530871,0.06351831202139237,0.02416033954187943,-0.09602575521784724,0.08045401112846963,0.04152465090501762,0.2621243588379177,0.9109470292287951,0.6098933101674281,0.47623584006690783,0.4360088345026729,0.2997224416134085,2.7972420987198747,0.36569534554306604,0.12966012517071607,0.3419376225169975,0.36244106577321944,-1.539580864587086,3.159683164493094,1.2576612341327886,-0.6224932854219951,-2.9055327527240227,0.5338666666666667,86.09851853039572,30.526898484546486,80.50505177964354,-0.3262678732421064,-0.9925947241044204,-0.4962973620522102,0,-9.81,0,-9.81,1.862128659823235,1.0160110302980867,1.2264457719249782,0.024285856464474165,0.4035731144198853,16.30710702677866,0.013206406697854087,16.320313433476514,0.027152660560925627,1.96383169259007,1.8570983453058383,2.3747395279557284,2.386617687420002,2.7349465581201913
1.9905403692724593,1.3981761512091326,1.8604121570072638,1.0567066157866143,1.8583057650821078,0.7568968317727377,1.8593589610446857,0.906801723779676,-0.004676194750040896,0.007793657916735892,-0.014028584250123488,0.022601607958532333,0.18081286366825866,0.0553349712088202,0.08339213970906757,0.03896828958367626,-0.13235982475973632,0.09083517385472137,0.0415246509050123,0.3166254631507513,0.9239234826366151,0.8408741808265853,0.48272406677081237,0.578749821988669,0.2987683989120437,2.774049625417053,0.3654241306331674,0.13012821226519555,0.34146953542251823,0.36409295884619847,-1.5637706812676198,3.1381425842632513,1.2102789441494333,-0.7300292503926221,-3.2442717021351624,0.5672333333333334,84.7239136734582,30.17034316626818,79.17001920788711,-0.361989981378113,-1.0531481241443221,-0.5265740620721611,0,-9.81,0,-9.81,1.860693180516469,1.0167068538459454,1.2032532986221565,0.03356357668706083,0.4030090314940205,16.32088282996918,0.022114013632465575,16.342996843601643,0.041870613228768706,1.9371180568304749,1.8183161825094716,2.335957365159362,2.3483716274741733,2.674442949697789
1.9905403692724593,1.3988782818508512,1.8599440699127847,1.0581108770700516,1.8657951585937738,0.7590032236978937,1.8628696142532792,0.9085570503839727,-0.012469852666775192,0.01013175529175594,-0.01480795004179604,0.032733363250287875,0.21588432429356733,0.08495087129241469,0.10053818712588526,0.05884211727135107,-0.1712891849831883,0.09602575521785255,0.044119941586583195,0.35036424201107474,0.9005658665025487,1.0407115633069752,0.47234290404456597,0.6955379026590264,0.29738172758624637,2.746732112873042,0.36493536080720235,0.13059629935967457,0.3407674047807995,0.3659766707470831,-1.5512370060905618,3.1127087836201253,1.1954951067824804,-0.840797310669976,-3.6519076037939344,0.6006,83.16319806210417,29.760903097478394,77.6556898027393,-0.403699632607339,-1.1222310752642275,-0.5611155376321137,0,-9.81,0,-9.81,1.8607263928569047,1.0181275614689396,1.1759357860781456,0.045431349300105076,0.40215185040885504,16.358766288743112,0.03369650692228275,16.392462795665395,0.061646137322766734,1.9091081513556993,1.7779108060471678,2.295551988697058,2.308465574412726,2.611313304146502
1.9903063257252198,1.3993463689453305,1.8599440699127847,1.0595151383534889,1.8739866827471585,0.7622798333592476,1.8669653763299716,0.9108974858563682,-0.020263510583512678,0.014807950041796837,-0.014807950041797637,0.04520321591706466,0.24861768754385605,0.12313979508441761,0.1169048687510296,0.08417150550074093,-0.22059970793289743,0.08304930181003786,0.04411994158658319,0.35815011405576486,0.8823988317315975,1.2613112712398724,0.4632593866590904,0.8097306926478182,0.2954329389696116,2.715410775389356,0.3639774485130529,0.13036225581243507,0.33983123059184145,0.3662966815571437,-1.52358733498568,3.0817074569465,1.191823440403676,-0.9604405276943558,-4.133701386965028,0.6339666666666667,81.40898568419938,29.157463080611365,76.00832386543571,-0.45099003231626483,-1.1981066670517697,-0.5990533335258849,0,-9.81,0,-9.81,1.8618317282356032,1.0195868416564342,1.1446144485944596,0.060708835237857396,0.4007407879284431,16.413869501505193,0.04886287718452176,16.462732378689715,0.08729684442866414,1.879856436900118,1.7360019239992601,2.2536431066491502,2.2670177569820273,2.545744654216493
1.9898382386307407,1.3998144560398096,1.8601781134600242,1.0613874867314055,1.8838165117312202,0.7657904865678409,1.8719973125956222,0.9135889866496232,-0.028057168500246178,0.017146047416817686,-0.014807950041796834,0.05845243437551479,0.28135105079414313,0.17301920575152274,0.13327155037617316,0.11573582006351878,-0.2647196495194779,0.07266813908377816,0.041524650905020256,0.35036424201107613,0.8668270876422173,1.497482723262154,0.4541758692736201,0.9239234826366165,0.2926857773372522,2.679405663049652,0.3624149025834305,0.12966012517071654,0.33842696930840416,0.3658756149629777,-1.4909978103843438,3.04528127801263,1.1884078526653084,-1.0973652352723335,-4.720269524169703,0.6673333333333333,79.33333264514337,28.382855582522264,74.08232702586128,-0.5054521500804728,-1.2803084926592658,-0.6401542463296329,0,-9.81,0,-9.81,1.8633666675865315,1.0215728609937667,1.1086093362547556,0.08107735050437608,0.3986173252719474,16.474712632263323,0.07012507276365015,16.54483770502697,0.12024444703227863,1.8494197886949753,1.6927136988475295,2.2103548814974197,2.2241509716783137,2.4779312586401474
1.9884339773473034,1.400282543134289,1.8599440699127847,1.0634938786565615,1.8952846455459584,0.77164157524883,1.8776143577293716,0.9175677269526957,-0.038188923792002116,0.021042876375185232,-0.014807950041796837,0.07637784758400583,0.30551139033602254,0.243162127002141,0.14535172014711245,0.1597699872930734,-0.3114348817876214,0.059691685675958166,0.04152465090502291,0.29845842837980674,0.7993495299215622,1.7959411516419608,0.4204370904132914,1.0471997900108838,0.2887339489400718,2.6389716383360247,0.36046672638847327,0.12848990743451877,0.3367886644777274,0.3644701297965448,-1.4502924043524092,3.0034417681325696,1.1886792339836154,-1.2574378863938411,-5.398768383911881,0.7007000000000001,77.02074174639894,27.454373047645696,71.96146232342826,-0.5626008839515454,-1.3644737460466154,-0.6822368730233077,0,-9.81,0,-9.81,1.8647525695376135,1.023874985281231,1.068175311541128,0.11071254963015609,0.39598874041564625,16.57114325459697,0.0995593005113041,16.670702555108274,0.16529247274513517,1.8178573858836864,1.6481743796218744,2.1658155622717645,2.1799922189413286,2.4080740266061946
1.9863275854221478,1.4009846737760074,1.8587738521765873,1.0663024012234363,1.9065187358134574,0.781237360685652,1.8826462939950221,0.9237698809545442,-0.0491000448754314,0.02416033954187943,-0.012469852666775192,0.09274452920914937,0.32421616933618774,0.30940821929439044,0.15587315833470666,0.20107637425177013,-0.3347924979216959,0.04152465090501229,0.07007284840221788,0.23617145202228165,0.6955379026590235,2.0892089986586404,0.38280537553062083,1.1626902253404607,0.28372845853954837,2.594802327377403,0.3581650156364146,0.12755373324556052,0.3346822725525711,0.3641243476106847,-1.4048489275053915,2.9589266749880876,1.1899533998720115,-1.4486042044691738,-6.175626429669153,0.7340666666666668,74.49687151617987,26.530659506538075,69.61255613642089,-0.621436599417056,-1.4472114773926,-0.7236057386963,0,-9.81,0,-9.81,1.8653813237440309,1.0269678849019241,1.0240060005825067,0.14826554781452683,0.3928837988763435,16.726121040490323,0.1327888601987158,16.85890990068904,0.2095242747606021,1.785230596457562,1.6025159219398557,2.120157104589746,2.1346723268930434,2.33637992253067
1.984221193496991,1.4023889350594447,1.8578376779876287,1.0700470979792693,1.9179868696281959,0.7934076251421092,1.8879122738079124,0.9317273615606891,-0.0631286291255557,0.024160339541879423,-0.010911121083428494,0.10365565029257866,0.34603841150304543,0.3865654326700692,0.1675636452098085,0.24511054148132394,-0.3321972072401382,0.02076232545250615,0.1401456968044251,0.16090802225693923,0.5891309847149196,2.299427543865283,0.36463834075967483,1.2301677830611122,0.2773939910198168,2.545020266205836,0.3555613725734717,0.1263835155093625,0.33234183708017545,0.36339313349523067,-1.3567005197721302,2.908413399701067,1.1883197464337059,-1.6735219741546592,-7.068064145880691,0.7674333333333334,71.79425410254137,25.519111261099425,67.10581109400219,-0.679836680778756,-1.5288176939658704,-0.7644088469829352,0,-9.81,0,-9.81,1.8663362366281848,1.0311296308968638,0.9742239394109395,0.18974529987320918,0.3893011692287403,16.923574219554453,0.17866608435610762,17.10224030391056,0.25764102105520104,1.7516028579356624,1.5558735970648205,2.073514779714711,2.088325563736182,2.2630613528881938
1.9821148015718355,1.4030910657011635,1.8571355473459101,1.0737917947351021,1.9308592647263716,0.80885449925992,1.8939974060361409,0.9413231469975111,-0.07715721337567918,0.02416033954187943,-0.008573023708408444,0.1091112108342937,0.37097811683659904,0.4722956697541573,0.1812025465640953,0.2907034402942257,-0.3218160445138705,-0.028548197497197607,0.21800441725133976,0.06488226703908802,0.4593664506367381,2.455144984759094,0.3386854339440375,1.2600136258990922,0.2696189599474413,2.4872550186063416,0.35221843200725295,0.12497925422592522,0.32929927096606126,0.36273705171034765,-1.299393916376835,2.849992070316689,1.1878611022295065,-1.93941580228599,-7.961717062563913,0.8008000000000001,69.4693094205789,24.65010826802842,64.94888077362542,-0.7234651424590213,-1.609813330748931,-0.8049066653744655,0,-9.81,0,-9.81,1.8678588583976632,1.0354803964185668,0.916458691811445,0.23035656847751226,0.3847275347208536,17.1692427097854,0.23901540796018445,17.408258117745586,0.3082933459620906,1.7170395540207972,1.508385591140841,2.0260267737907314,2.041089239960906,2.188335536920194
1.979072235457721,1.4042612834373613,1.8564334167041916,1.0789407527743726,1.9432635727300684,0.8292162878697619,1.89984849471713,0.9540785203220672,-0.09274452920914937,0.02260160795853193,-0.0038968289583667503,0.1028762845009061,0.383447969503375,0.5743925884633897,0.18977557027250377,0.33863443648214786,-0.3062443004244982,-0.054501104312837605,0.30105371906136963,-0.012976453407819978,0.277696102927298,2.545980158613822,0.2893749109943337,1.2665018526029999,0.2597919120355869,2.419633501435804,0.34766899133530677,0.12263881875352943,0.32532053066298866,0.3605040438891016,-1.2361685446959423,2.780137545324906,1.1834649567398619,-2.243743431110733,-8.733940680089995,0.8341666666666667,67.69661736102015,23.879705678894318,63.34502078943345,-0.7368371320393784,-1.6842310632844082,-0.8421155316422041,0,-9.81,0,-9.81,1.8695701215315512,1.0415254233381832,0.8488371746409076,0.26332604663191145,0.37861341777163815,17.494122068361847,0.313823619820885,17.80794568818273,0.36365812846930723,1.6816078874714813,1.4601925957917983,1.9778337784416884,1.9931033015381785,2.112423863084446
1.9757956257963674,1.405431501173559,1.8566674602514313,1.084557797908122,1.9556678807337649,0.8498121200268431,1.906167670492598,0.9671849589674826,-0.10521438187592616,0.02026351058351108,0.007014292125062539,0.09352389500082352,0.38968289583676347,0.68272443350601,0.198348593980913,0.3881241642534167,-0.25693377747479185,-0.09343046453628696,0.40227005564234275,-0.12976453407817873,0.11419278998879305,2.4940743449825438,0.2582314228155679,1.1821549054521816,0.2481450381559298,2.33903378281496,0.3422739447772463,0.1191281655449361,0.32087370326543707,0.3554893695221297,-1.1716945843704987,2.69452315233709,1.1673391984444614,-2.584569867222269,-9.270046728765108,0.8675333333333334,66.48178090711988,23.138929277190034,62.32509241459244,-0.7135150327635253,-1.75059606859728,-0.87529803429864,0,-9.81,0,-9.81,1.8722110936634362,1.0484890819063735,0.7682374560200633,0.30051549993453974,0.3711849839881545,17.82474134493434,0.4039739715127232,18.22871531644706,0.41803699742658024,1.6453767494370304,1.4114373912975424,1.9290785739474325,1.944509915305052,2.0355512331525802
1.971582841946055,1.4061336318152775,1.8566674602514313,1.089238668852913,1.9697104935681384,0.8750888231287155,1.9131889769097847,0.9821637459908142,-0.1122286740009887,0.01636668162514354,0.027277802708572826,0.08105404233404673,0.39280035900345767,0.7754689627151593,0.2100390808560156,0.42826150252460304,-0.20243267316195945,-0.13235982475973895,0.4879146481339356,-0.2543384867932236,-0.049310522949706476,2.4577402754406585,0.21930206259211324,1.101700894323715,0.23548772926057243,2.244173464034398,0.33708747010373946,0.11491538169462379,0.3168949629623645,0.3478812185535697,-1.0851030033529523,2.5920546825879676,1.1590704606814457,-2.9633369736779476,-9.448112883455732,0.9009,65.68504618992691,22.39247324209785,61.75032336008261,-0.6549251230328218,-1.8058785427377866,-0.9029392713688933,0,-9.81,0,-9.81,1.8753403247805385,1.0551280317443885,0.6733771372395014,0.3431451166226541,0.36338048670454154,18.219647703062584,0.49158428209962035,18.711231985162204,0.46398259353911253,1.6084165855098596,1.362264423582039,1.879905606231929,1.8954530477702485,1.9579453958987711
