rx_shoulder,ry_shoulder,rx_elbow,ry_elbow,rx_wrist,ry_wrist,rx_forearm,ry_forearm,vx_shoulder,vy_shoulder,vx_elbow,vy_elbow,vx_wrist,vy_wrist,vx_forearm,vy_forearm,ax_shoulder,ay_shoulder,ax_elbow,ay_elbow,ax_wrist,ay_wrist,ax_forearm,ay_forearm,r_wrist,theta_wrist,distance_elbow_shoulder,x_vector_elbow_to_shoulder,y_vector_elbow_to_shoulder,angle_upperarm_vertical,angle_forearm_horizontal,angle_forearm_vertical,angle_upperarm_horizontal,angular_velocity,angular_acceleration,time,force_bicep,fx_bicep,fy_bicep,sum_moment,moment_weight,moment_forearm,px_weight,py_weight,px_forearm,py_forearm,rx_bicep,ry_bicep,angle_bicep_movement,work_i,distance_bicep,potential_energy,kinetic_energy,mechanical_energy,work_i_from_energy,curve_fit_theta
0.5691811086256402,0.7585094063171265,0.5051292032033051,0.4117156433428877,0.3263493517358705,0.17758363591625342,0.41573927746958783,0.2946496396295705,0.014675051973234038,0.011879803978331925,-0.03563941193499632,0.019217329964949303,-0.25436756753605266,0.2064989456233614,-0.14500348973552457,0.11285813779415527,0.0626438087879651,-0.012124608152518234,-0.0630928683491747,0.035700235115720506,-0.6767327587345264,0.8635415361954146,-0.3699128135418498,0.44962088565556757,0.29453687600789236,2.6555842818977577,0.3526592698711666,0.06405190542233503,0.34679376297423886,0.18263916156122645,-0.9186569213537288,2.8382234434589844,1.736927360544029,-0.8227847531692137,-3.034269429133191,0.3458150514731984,90.74218139058104,16.481091287829134,89.23293738011405,-0.3290360681488399,-1.3496424824720448,-0.6748212412360224,0,-9.81,0,-9.81,0.5294047298217711,0.3735422273807871,1.0847879551028614,,0.38847701417205943,4.632608433104533,0.0705538226298066,4.703162255734339,0.12177558183195351,1.9500121506734587
0.5690723617573511,0.7587269000537048,0.5031717595740995,0.41204188394775515,0.3165621335898431,0.18595714477452133,0.40986694658197137,0.29899951436113825,0.015373863971959301,0.010831585980243679,-0.03703703593244737,0.01991614196367457,-0.27638014549590334,0.24248776355772045,-0.15670859071417537,0.13120195276069765,0.06073530565284805,-0.019758620692985365,-0.03581250000602792,0.022565242950501517,-0.5709792320709695,0.9092333465479283,-0.30339586603849866,0.4658992947492153,0.29423666488184336,2.622154624033819,0.35289288709252525,0.06590060218325157,0.34668501610594965,0.18784671434036757,-0.8807602102998575,2.8100013383741866,1.7413944137339614,-0.9371705799998472,-3.1531457696705543,0.38039655662051824,91.05679810716174,17.004303706941513,89.45498385763929,-0.3412303410149181,-1.4328175574475308,-0.7164087787237654,0,-9.81,0,-9.81,0.528634361034487,0.3742208642949282,1.0513582972389224,,0.3881250394811718,4.757424826120821,0.08847891755570245,4.845903743676524,0.14102491881355966,1.94655681263749
0.5700510835719537,0.7590531406585725,0.5018667971546292,0.4125856182892012,0.3048174718146101,0.19465689423765686,0.4033421344846197,0.30362125626342906,0.01432564597387141,0.009783367982155788,-0.03668762993308439,0.021313765961125268,-0.28721173147614737,0.281621235486344,-0.16194968070461588,0.15146750072373466,0.07117594045083993,-0.02514733542743268,0.012798197494315678,0.03076057994247646,-0.42144239819001705,0.9796234327666662,-0.20432210034785162,0.5051920063545717,0.293661086737621,2.584428630298751,0.35311307108490136,0.06818428641732445,0.3464675223693714,0.1943153014272174,-0.8356702353951759,2.7787439317259683,1.748758394903575,-1.0555194300172372,-3.208642245594507,0.41497806176783814,91.67792538486228,17.70252770134522,89.95255702788822,-0.3458789353276131,-1.523321150215511,-0.7616605751077555,0,-9.81,0,-9.81,0.5286940247060237,0.3751900384402067,1.0136323035038544,,0.38764087537638636,4.888108656415653,0.1054856009151015,4.993594257330755,0.16215691460061454,1.942944994251277
0.5709210585182672,0.7590531406585725,0.5001268472620022,0.41312935263064715,0.29209408822477445,0.20498784672513026,0.3961104677433884,0.30905859967788873,0.013277427975783162,0.005939901989166142,-0.03424178793754562,0.021313765961125265,-0.28721173147614726,0.31236896343026227,-0.1607267597068465,0.16684136469569377,0.05130505486756324,-0.022677507840814095,0.04232386364348055,0.038955916934450836,-0.20117868341942208,1.0589947102094837,-0.07942740988797097,0.5489753135719666,0.2928810172444178,2.543382019340556,0.35309359590763717,0.07079421125626512,0.34592378802792545,0.20186520875146105,-0.7856594646718775,2.7452472280920173,1.7577225546686785,-1.174358444851189,-3.198635704179935,0.44955956691515797,92.51844675247936,18.549672212717898,90.63979617305017,-0.34297087563955886,-1.618063978002521,-0.8090319890012605,0,-9.81,0,-9.81,0.5284037268278232,0.37623023269543815,0.9725856925456595,,0.38680388783393316,5.042795639213617,0.11686704013570345,5.159662679349321,0.17846717705596948,1.939181787930106
0.5721172740694485,0.7601406093414643,0.49914812544739945,0.4137818338403823,0.27991443897638474,0.2183637115247011,0.38953128221189204,0.3160727726825417,0.013277427975783162,0.002795247994901756,-0.031446539942644035,0.021313765961125265,-0.2851152954799709,0.34206847337609264,-0.15828091771130734,0.18169111966860899,0.03255681818729529,-0.00785854232107278,0.08083072101673099,0.046028605023417025,0.05164184953846769,1.104686520561998,0.0662362852775988,0.5753575627927069,0.2919730088377859,2.499132786688491,0.3539617182934274,0.07296914862204906,0.3463587755010821,0.20763863375081162,-0.7280261036361534,2.7067714204393027,1.7711066830523379,-1.2918085498264538,-3.1487883842685087,0.4841410720624778,93.40946694116529,19.25634588056195,91.40307247330811,-0.3355358265584108,-1.7161662928191685,-0.8580831464095843,0,-9.81,0,-9.81,0.5290076967009625,0.3775040193596603,0.9283364598935944,0.08414263348692771,0.38673004353609153,5.242821910073052,0.12818304203622405,5.371004952109276,0.19360978187927566,1.9352724995358297
0.5722260209377377,0.7600318624731752,0.4981694036327966,0.4145430619184067,0.26958348648891134,0.2319570700608503,0.383876445060854,0.3232500659896285,0.01607267597068492,0.0013976239974512355,-0.027253667950291584,0.019566735964311757,-0.2816212354863439,0.37421382531746195,-0.1544374517183177,0.19689028064088696,0.0033679467090297175,-0.02694357367224232,0.0943025078528533,0.04939655173244617,0.2873981191706016,1.0721297023747027,0.19085031351172815,0.5607631270535752,0.29103004815250905,2.451301939465128,0.3533367994922452,0.07405661730494102,0.34548880055476855,0.21115782022852572,-0.6739862691983565,2.6624597596936534,1.7773156702667714,-1.3994056321852397,-3.0832695780244745,0.5187225772097976,94.24644357884928,19.753314159465972,92.15312640913852,-0.32643534276908925,-1.8179567428790637,-0.9089783714395319,0,-9.81,0,-9.81,0.529423004734197,0.37904726188572224,0.8805056126702313,0.09676475386904411,0.3850226357387396,5.446582004655198,0.1409816082198388,5.587563612875037,0.20862208481503064,1.9312226408959667
0.5723347678060269,0.759923115604886,0.4975169224230615,0.41563053060129856,0.2608837370257759,0.24718163162133744,0.37920032972441864,0.33140608111131803,0.020964359961762095,3.574184866548441e-16,-0.01851851796622333,0.023060795957938772,-0.26694618351311017,0.4189377932358889,-0.14273235073966695,0.22099929459691395,0.007858542321070482,-0.007858542321069334,0.10889694359198665,0.051641849538467115,0.4715125392642676,1.0463087776054703,0.29020474142812713,0.5489753135719678,0.2899320915830201,2.399014597185769,0.3523281057142643,0.07481784538296532,0.34429258500358745,0.2139820032943728,-0.6186391814165741,2.612996600480142,1.780375415769195,-1.5016061824161606,-2.9829689475332533,0.5533040823571175,95.07038306802474,20.18845816022217,92.90211996404561,-0.3134377654977156,-1.923240993316045,-0.9616204966580225,0,-9.81,0,-9.81,0.5301036578743239,0.3810898921245434,0.8282182703908725,0.1261003054037449,0.38275407980149934,5.67594546190735,0.15799117582678818,5.833936637734138,0.2314435580137582,1.927037922032406
0.5725522615426053,0.7594881281317294,0.4970819349499047,0.4166092524159013,0.2535976968503999,0.26186245884037856,0.37533981590015225,0.3392358556281399,0.019916141963674566,0.0013976239974505204,-0.013626833975145794,0.02725366795029141,-0.23654786156855429,0.46750522714730547,-0.12508734777185004,0.24737944754879823,0.019085031351171837,0.012349137933112408,0.12012343262208627,0.04827390282943741,0.621947492267629,0.9789498434248604,0.3710354624448581,0.5136118731271488,0.2882252848327185,2.3426940248787154,0.35108644748574264,0.07547032659270056,0.34287887571582804,0.2166531582464608,-0.5661510157955152,2.559347183125176,1.7765430090832002,-1.5972242147436517,-2.7961142572475506,0.5878855875044373,95.90111183630674,20.615117110674255,93.6591703889854,-0.29035484751685203,-2.026146349658654,-1.013073174829327,0,-9.81,0,-9.81,0.5308408057109778,0.3832000535916481,0.7718976980838186,0.15312276951692538,0.38006869799883375,5.896774464936167,0.17567973193242697,6.072454196868594,0.25588902307190214,1.922724243110668
0.5728785021474728,0.7589443937902834,0.496646947476748,0.4175879742305041,0.24663789727989147,0.2771957672691549,0.37164242237831974,0.34739187074982947,0.018867923965586314,0.005590495989802796,-0.007337525986617019,0.03109713394328123,-0.1991614196367444,0.5108315710682814,-0.1032494728116808,0.27096435250578116,0.029188871478262126,0.04715125392642636,0.1257366771371381,0.05051920063545722,0.7285991380535939,0.9441477274315458,0.42716790759536666,0.4973334640335017,0.28598559758744635,2.2824999911872097,0.34976485687128117,0.0762315546707248,0.34135641955977936,0.21971437091378804,-0.5116663647608775,2.5022143621009976,1.7708336264263322,-1.69111167401293,-2.5329856781812174,0.6224670926517571,96.6576303190661,21.06661457049204,94.33395597257427,-0.2589590373325268,-2.1244798023490783,-1.0622399011745391,0,-9.81,0,-9.81,0.5315241400749557,0.38548929885708366,0.7117036643923131,0.17502337477990174,0.3771082918694723,6.1272047289662375,0.1923481495182896,6.319552878484527,0.2786443560856008,1.918287686121077
0.5741834645669431,0.7589443937902834,0.4966469474767479,0.4178054679670825,0.23869937589478032,0.29405153185398,0.36767316168576414,0.35592849991053127,0.01572326997132193,0.003494059993627374,-0.006289307988528773,0.03459119393690825,-0.16491963169919888,0.5401816750147489,-0.08560446984386368,0.2873864344758287,0.03929271160535472,0.08195336991974146,0.13247257055519926,0.05388714734448811,0.8285148904214985,0.9026097180201693,0.4804937304883479,0.4782484326823287,0.2834968981629128,2.2200423042443376,0.3498395034787888,0.07753651709019521,0.3411389258232009,0.22349037923071344,-0.4473280786739726,2.443532683475051,1.772714225570365,-1.7824016782164662,-2.195597029599355,0.657048597799077,97.36846262872437,21.580214331386575,94.94688970204719,-0.2205765148693078,-2.215260746834282,-1.107630373417141,0,-9.81,0,-9.81,0.5327111906943017,0.387161846017385,0.649245977449441,0.2115408811854863,0.37537757338444117,6.376304111609856,0.20445690745975897,6.580761019069615,0.29418276472470084,1.9137345063035744
0.5755971738547025,0.7587269000537049,0.49740817555477235,0.4192191772548419,0.23347952621689905,0.3163446398532647,0.36544385088583564,0.36778190855405335,0.01781970596749807,0.008385743984705268,-0.0031446539942642073,0.035988817934359124,-0.12962962576356526,0.568134154963766,-0.06638713987891473,0.30206148644906244,0.020207680254181744,0.09879310346489234,0.1212460815250979,0.07970807211372105,0.9564968653646565,0.8341281349365498,0.5388714734448774,0.4569181035251349,0.28082273273732744,2.154804406695573,0.3483949099731741,0.07818899829993023,0.339507722798863,0.2263543308522722,-0.37166651327372896,2.381158737547845,1.7831378934218443,-1.8655705841205952,-1.834523877544089,0.6916301029463968,97.88844261714344,21.96874596693728,95.39141155601986,-0.18084141820699717,-2.2982770710244305,-1.1491385355122152,0,-9.81,0,-9.81,0.5346771121270595,0.39023769691698534,0.5840080799006768,0.22429066403000075,0.371949772043202,6.7112814398757905,0.21761432592455707,6.928895765800347,0.3082752618339533,1.9090711233282605
0.5762496550644378,0.7594881281317293,0.49762566929135066,0.4210678740157583,0.23119584198282597,0.34016020400859814,0.36441075563708836,0.3806140390121782,0.020265547963037193,0.013626833975145794,0.0006988119987252604,0.036338223933721936,-0.09364080782920624,0.5863032669306268,-0.04647099791524035,0.3113207454321744,-0.003367946709027405,0.11675548591305544,0.08419866772576069,0.06848158308362029,1.0092613638061343,0.6051077587224757,0.5467300157659485,0.33679467090304754,0.27810529709246745,2.0873188736665176,0.3474334461947568,0.07862398577308713,0.33842025411597093,0.22827685284275478,-0.29482353321615284,2.3155957265092724,1.7924953404503647,-1.9257639862327423,-1.4241419980026706,0.7262116080937167,98.34947959437504,22.256429739594143,95.79807655548676,-0.13768347827282335,-2.3722952295399344,-1.1861476147699672,0,-9.81,0,-9.81,0.5358998066253257,0.39395490049685533,0.516522546871621,0.2325371947358824,0.368831478732934,7.070795324033816,0.2258001409440576,7.296595464977874,0.3135100853341932,1.904304112244102
0.5767933894058838,0.7607930905511995,0.4978431630279291,0.4228078239083854,0.23010837329993403,0.36397576816393157,0.36397576816393157,0.3933917960361584,0.022361983959212975,0.020614953962399825,0.004891683991077893,0.03703703593244719,-0.060447237889748776,0.6062194088943013,-0.02777777694933535,0.3216282224133743,0.0022452978060186657,0.11114224139800703,0.06623628527759992,0.051641849538467136,0.9744592478128188,0.3457758621271287,0.5203477665452089,0.1987088558327992,0.275468765946675,2.017051335804419,0.34708382087435946,0.0789502263779547,0.3379852666428141,0.22947602920184787,-0.2163023409979401,2.246527365006267,1.8007489948064788,-1.9627085602641898,-0.9767102010603297,0.7607931132410365,98.77051367336264,22.46706399144322,96.18131526915356,-0.09264467530509939,-2.437706856209749,-1.2188534281048744,0,-9.81,0,-9.81,0.5369110716144043,0.39778910885589736,0.4462550090095223,0.2347732657243866,0.3661297860753647,7.429775804802883,0.23768607931684493,7.667461884119728,0.319258290916017,1.8994401942085646
0.5770108831424622,0.7612280780243564,0.4971906818181939,0.4245477738010125,0.22858591714388532,0.3864863698997947,0.3628882994810396,0.4055170718504036,0.025506637953477716,0.028301885948379474,0.00978336798215579,0.03808525393053545,-0.02725366795029123,0.6229908968637112,-0.008735149984067896,0.3305380753971233,0.012349137933112403,0.08756661443479559,0.0505192006354578,0.0370474137993349,0.9115909092442498,0.09430250785285421,0.48105505493985407,0.06567496082609545,0.27303556226935927,1.944389591399983,0.34601284917090885,0.07982020132426827,0.3366803042233439,0.232782286659208,-0.14076326824190838,2.177171878059191,1.8036263231580745,-1.9751519996512261,-0.4665478562906918,0.7953746183883563,99.27554391065694,22.901444037446172,96.59791653941866,-0.0434755059135152,-2.4937226156054755,-1.2468613078027377,0,-9.81,0,-9.81,0.536795049776433,0.40175205653647755,0.37359326460508635,0.2320417968032726,0.3625292374742428,7.769553763569446,0.2490960710621373,8.018649834631583,0.3235531829528986,1.8944862270112452
0.5777721112204866,0.762641787312116,0.4971906818181939,0.42574398935219365,0.22923839835362045,0.4087794778990794,0.3632145400859072,0.4172617336256365,0.022361983959213336,0.032145351941369124,0.010482179980881228,0.04437456191906403,0.016072675970684566,0.6338224828439553,0.013277427975782984,0.3390985223815096,0.03480211599331396,0.08981191224081311,0.0606230407625481,0.0202076802541829,0.8767887932509353,-0.10328369907693327,0.468705917006741,-0.04153800941137571,0.2704770911182784,1.8706737906480342,0.34640076939112197,0.08058142940229256,0.3368977979599223,0.23477571253227345,-0.06322729895572701,2.1054495031803078,1.8074464916923072,-1.9703710044127882,0.09629358010936559,0.8299561235356763,99.732188030394,23.20018596677324,96.99618910264982,0.008805789932884294,-2.5349670505306463,-1.2674835252653232,0,-9.81,0,-9.81,0.5371107546238734,0.40536228346036857,0.2998774638531376,0.25439735318449536,0.3602495288905751,8.103464285057463,0.25857668432315495,8.362040969380617,0.3267139439257059,1.889449195404859
0.5786420861668001,0.7641642434681646,0.49773441615963987,0.42694020490337475,0.23173957632427195,0.4296588766106046,0.3647369962419559,0.4282995407569897,0.019916141963674923,0.036338223933721756,0.007686931985979472,0.04437456191906421,0.0471698099139657,0.6072676268923891,0.027428370949972723,0.32582109440572665,0.03704741379933606,0.05613244515050675,0.05276449844147703,0.015717084642142113,0.8127978057793562,-0.29413401258866284,0.4327811521104166,-0.13920846397325937,0.2680944295655881,1.7996522423638923,0.34679403577906937,0.08090767000716023,0.33722403856478983,0.235471800172384,0.010220412722936577,2.0351240425362764,1.809872655086829,-1.944846946926154,0.6820543964587825,0.8645376286829961,100.19820087077967,23.37641981977096,97.43316916815817,0.06127800340361419,-2.5614331023240506,-1.2807165511620253,0,-9.81,0,-9.81,0.5377323270411006,0.40902733298391986,0.22885591556899576,0.25042608701935265,0.3579945441988766,8.416572074376102,0.23895533136577415,8.655527405741877,0.3098081655817512,1.88433620125722
0.5795120611131135,0.7659041933607917,0.4986043911059534,0.42813642045455585,0.23478448863636936,0.4505382753221298,0.3666944398711614,0.43933734788834283,0.020614953962399468,0.035988817934359124,0.006988119987254211,0.04332634392097597,0.06673654587827747,0.5751222749510199,0.036862332932765696,0.3092243094359981,0.037047413799336064,0.016839733545152016,0.04041536050836693,0.010103840127090861,0.7252311913445637,-0.4434463166890137,0.38282327592646503,-0.2166712382809617,0.26625372581879286,1.7318332792635323,0.3473227885987703,0.08090767000716012,0.33776777290623594,0.23510656586233103,0.0847102325792442,1.9669398451258633,1.8165435118427764,-1.90120919435232,1.1743905859217305,0.8991191338303159,100.58387289764399,23.430673320562903,97.81676254525327,0.10406722206286134,-2.5781544708562887,-1.2890772354281443,0,-9.81,0,-9.81,0.5384609604360939,0.41270188443556205,0.1610369524686357,0.25208613976396427,0.3559330683731832,8.729679863694738,0.21609895141800795,8.945778815112746,0.29065241912273476,1.8791544535380966
0.5808170235325839,0.7677528901217081,0.4996918597888454,0.4294413828740262,0.23815564155333438,0.4710914334287874,0.36892375067108985,0.45026640815140684,0.02271138995857632,0.032844163940095095,0.00838574398470509,0.04262753192225052,0.08455625184577563,0.5401816750147492,0.04647099791524035,0.2914046034685,0.03817006270234712,-0.03255681818729529,0.02245297806020385,0.004490595612040196,0.6466457681338525,-0.6039851098194666,0.3345493730970276,-0.2997472571037136,0.2649335241418345,1.667766429803108,0.3479022393268642,0.08112516374373852,0.3383115072476819,0.23535045421300088,0.1579254181782609,1.903116884016109,1.825691847981369,-1.8363170178570183,1.5707225277239292,0.9337006389776358,100.92395270106076,23.533830090833387,98.14174988281864,0.1378108205408424,-2.5867879944577976,-1.2933939972288988,0,-9.81,0,-9.81,0.5391940868822827,0.41639188290069684,0.09697010300821152,0.25917865174556987,0.35402066280926325,9.038520425901705,0.19301109915890918,9.231531525060614,0.26974143747790397,1.8739112581550592
0.5811432641374515,0.7689491056728892,0.4999093535254237,0.4316163202398101,0.24370173183608324,0.49131835093057746,0.3718055426807535,0.4614673355851938,0.026554855951565613,0.03144653994264422,0.012578615977057365,0.04088050192543702,0.10796645380307728,0.5080363230733801,0.06027253489006728,0.2744584124994085,0.0303115203812755,-0.08644396553178336,5.678867447778173e-16,-0.007858542321071643,0.5703056427291611,-0.7566653606288478,0.2851528213645814,-0.38226195147496,0.26389254626705605,1.6067967489632622,0.3469760169829648,0.0812339106120278,0.3373327854330791,0.23631297354822264,0.22893672241107604,1.8431097225114847,1.8357334713743383,-1.7524318857906134,1.8555073649505638,0.9682821441249556,101.12009448167846,23.67420315568314,98.30974322480465,0.16152023682751646,-2.587108487459812,-1.293554243729906,0,-9.81,0,-9.81,0.5388656834437253,0.42085790806312035,0.03600042216836563,0.25357932744655626,0.3507013589486222,9.346827584719717,0.17435892968125086,9.521186514400968,0.25021780262543164,1.8686140076526552
0.5817957453471868,0.7700365743557811,0.49980060665713455,0.4330300295275696,0.24816035343594017,0.5053466969398834,0.3739804800465374,0.46918836323372654,0.02935010394646772,0.025856043952840347,0.013277427975782984,0.04088050192543702,0.1233403177750365,0.4765897831307358,0.06830887287540975,0.2587351425280866,0.05276449844147817,-0.1234913793311183,0.006735893418061724,-0.047151253926426925,0.4546728057191156,-0.9149588559532805,0.23070434956858776,-0.4810550549398536,0.26318141278277357,1.5495027943426884,0.346838022751039,0.0819951386900522,0.3370065448282115,0.23866695987032235,0.27984005030159415,1.7881697542130108,1.8293428446442825,-1.6532923755235716,2.0622701786369855,1.0028636492722753,101.28268758877385,23.94399538398898,98.41172638591745,0.1785525276489063,-2.581224366515269,-1.2906121832576345,0,-9.81,0,-9.81,0.5382445918179124,0.4244034052165672,-0.021293532452208108,0.26043591297871993,0.34828985936725865,9.560188940303114,0.15698031573299348,9.717169256036108,0.23126731662597325,1.863270170789428
