rx_shoulder,ry_shoulder,rx_elbow,ry_elbow,rx_wrist,ry_wrist,vx_shoulder,vy_shoulder,vx_elbow,vy_elbow,vx_wrist,vy_wrist,ax_shoulder,ay_shoulder,ax_elbow,ay_elbow,ax_wrist,ay_wrist,r_wrist,theta_wrist,distance_elbow_shoulder,x_vector_elbow_to_shoulder,y_vector_elbow_to_shoulder,angle_upperarm_vertical,angle_forearm_horizontal,angle_forearm_vertical,angle_upperarm_horizontal,angular_velocity,angular_acceleration,time,rx_forearm,ry_forearm,force_bicep,fx_bicep,fy_bicep,sum_moment,moment_weight,moment_forearm,px_weight,py_weight,px_forearm,py_forearm,rx_bicep,ry_bicep,angle_bicep_movement,work_i,distance_bicep,potential_energy,kinetic_energy,mechanical_energy,work_i_from_energy
0.3890749680627973,1.2995356686418886,0.41374587057094503,0.8733169809899866,0.4298451454816074,0.5741342100392836,,,,,,,,,,,,,0.3,3.136587637676923,0.4269321060007976,-0.024670902508147748,0.4262186876519022,-0.057818686697190404,-1.5170373394430616,3.0787689509797325,1.6195502982338612,,,0.0,0.42179550802627624,0.7237255955146351,,,,,-0.014729700334446195,-0.007364850167223097,0,-9.81,0,-9.81,0.4158951944478948,0.8333958913833126,,,0.46693164791660435,3.184311691108445,,,
0.38961069478764015,1.3000713953667316,0.41518821175321424,0.874429644187737,0.4318644231367843,0.574010580795089,,,,,,,,,,,,,0.30105656153562776,3.136621368458962,0.4264095563197961,-0.02557751696557414,0.42564175117899455,-0.060019480144138396,-1.5153434057101696,3.0766018883148236,1.6212779627487923,,,0.016654501216545013,0.4235263174449993,0.724220112491413,,,,,-0.014681958383143434,-0.007340979191571717,0,-9.81,0,-9.81,0.4174051919767113,0.8345140904492057,,,0.46640910443664685,3.1778434090521874,,,
0.39014642151248297,1.3006071220915745,0.4166305529354835,0.8755423073854878,0.4338837007919613,0.5738869515508945,,,,,,,,,,,,,0.30211312307125554,3.1366550992410014,0.42588907701225526,-0.026484131423000535,0.42506481470608687,-0.062225663480629405,-1.5136636712496265,3.074429435760372,1.6229914279913749,,,0.033309002433090026,0.4252571268637224,0.7247146294681912,,,,,-0.014633517193523543,-0.0073167585967617715,0,-9.81,0,-9.81,0.4189146161001533,0.8356324914335054,,,0.46588863128717434,3.1713751269959305,,,
0.3906821482373258,1.3011428488164176,0.4180728941177528,0.8766549705832383,0.4359029784471382,0.5737633223067,,,,,,,,,,,,,0.3031696846068833,3.1366888300230404,0.4253706756780403,-0.027390745880426996,0.42448787823317924,-0.06443723497625714,-1.5119979676307809,3.0722515950467835,1.6246908623922596,,,0.04996350364963504,0.4269879362824455,0.7252091464449691,,,,,-0.014584376765527422,-0.007292188382763711,0,-9.81,0,-9.81,0.4204234735155404,0.8367510957063805,,,0.4653702360680668,3.164906844939671,,,
0.3912178749621688,1.301678575541261,0.41951523530002227,0.8777676337809898,0.4379222561023154,0.5736396930625058,,,,,,,,,,,,,0.30422624614251115,3.136722560805081,0.42485435992369247,-0.02829736033785346,0.4239109417602712,-0.06665419268132382,-1.5103461289136013,3.070068368123757,1.6263764318914795,,,0.06661800486618005,0.42871874570116886,0.7257036634217477,,,,,-0.014534537099089627,-0.007267268549544814,0,-9.81,0,-9.81,0.42193177082625244,0.8378699046389455,,,0.4648539263858804,3.1584385628834126,,,
0.39176733826969995,1.3022280388487923,0.4208888935688501,0.8785918287422864,0.4401201093324399,0.5736396930625061,0.01612936361235851,0.03629106812781157,0.0678166424610525,0.060851689992083624,0.14919661341431173,0.013196752046477148,,,,,,,0.3051167361452786,3.1354467218622,0.42463596585362984,-0.029121555299150188,0.4236362101065059,-0.0686339208649244,-1.5078166643619526,3.0668128009972757,1.6276300575002476,-0.14680744464149256,,0.08327250608272507,0.430504501450645,0.7261157609023963,,,,,-0.018395857423356,-0.009197928711678,0,-9.81,0,-9.81,0.42340641503029025,0.8387036171611442,1.5646503950673036,,0.4646352754415749,3.153048327836532,0.01121689185943789,3.16426521969597,
0.3920420699234655,1.3030522338100887,0.4222625518376779,0.8796907553573488,0.44231796256256445,0.5739144247162715,0.008889478809084108,0.03638271223924596,0.05636112853182086,0.057094281423296936,0.16138528023501433,0.023185960192766468,,,,,,,0.3058206547353203,3.132787437940261,0.4244387104928309,-0.03022048191421242,0.4233614784527401,-0.07126134783273115,-1.505301635889179,3.0615260901075296,1.6274858020510818,-0.2210441653247968,,0.09992700729927008,0.4322902572001212,0.72680259003681,,,,,-0.02641619160306667,-0.013208095801533336,0,-9.81,0,-9.81,0.42488046692191567,0.8398188999695869,1.5619911111453644,,0.4644372934126579,3.147658092789654,0.013291398713297329,3.1609494915029512,-0.003315728193018952
0.3920420699234655,1.30360169711762,0.4230867467989747,0.8807896819724109,0.44534001075398566,0.5741891563700371,-0.0001832882228673801,0.03647435635067848,0.04490561460258921,0.053336872854507444,0.17540682928439347,0.036840932796410895,,,,,,,0.3062872791549422,3.1286922260451653,0.4239502000394119,-0.031044676875509148,0.4228120151452092,-0.07329278005864012,-1.4983427307063075,3.055399445986525,1.6303494953388578,-0.31705810160299375,,0.11658150851581509,0.43421337877648014,0.727489419171224,,,,,-0.03876055840758336,-0.01938027920379168,0,-9.81,0,-9.81,0.42598235566223785,0.8409381753858634,1.5578958992502687,,0.46394715861461705,3.1449629752662114,0.01606240504445701,3.1610253803106683,7.588880771702833e-05
0.39176733826969995,1.304425892078917,0.4236362101065058,0.8818886085874732,0.4486367905991725,0.5750133513313338,-0.014754701940849175,0.03473311823343438,0.03161721844468049,0.047746582057042276,0.19492702501980302,0.05599455208608563,,,,,,,0.30641971458447237,3.1228465561550336,0.42373739619306605,-0.031868871836805875,0.4225372834914437,-0.07528009724961376,-1.4895076307642499,3.0475664589054197,1.6333389253907837,-0.4421724308231157,,0.1332360097323601,0.4361365003528392,0.7284509799594036,,,,,-0.05634704488271583,-0.028173522441357915,0,-9.81,0,-9.81,0.42688417817279445,0.8420652968616607,1.552050229360137,,0.46373097424633386,3.1449629752662105,0.020565967473196133,3.1655289427394067,0.004503562428738395
0.3914926066159344,1.3049753553864478,0.4239109417602714,0.8824380718950043,0.45220830209812485,0.576112277946396,-0.029326115658832374,0.034824762344863154,0.014663057829416655,0.04215629125957054,0.21994586744124325,0.07514817137575895,,,,,,,0.3062544927485396,3.1145825947885064,0.42377907498348605,-0.03241833514433703,0.4225372834914436,-0.07657300503532802,-1.4786810719282864,3.0380095897531785,1.63590152286022,-0.5878992995177477,,0.14989051094890513,0.4380596219291982,0.7292751749207002,,,,,-0.08113798126886655,-0.040568990634433276,0,-9.81,0,-9.81,0.4275903433770941,0.8426524691173529,1.5437862679936099,,0.4637657431692824,3.150353210313092,0.02701171613280069,3.1773649264458923,0.011835983706485642
